Wall time,Step,Value
1546101109.1806679,464,3.2112066745758057
1546101109.8121297,465,3.0887742042541504
1546101115.9520233,474,3.1569430828094482
1546101116.7744288,475,3.2036514282226562
1546101124.9092035,486,3.212228536605835
1546101127.3129716,489,3.4140472412109375
1546101128.034606,490,3.0780725479125977
1546101129.4502058,492,2.9455373287200928
1546101131.1324673,494,3.2257320880889893
1546101141.3784041,508,3.145899772644043
1546101144.7445047,513,3.083505868911743
1546101146.0952044,515,3.0425641536712646
1546101148.1010833,518,3.201535940170288
1546101149.529271,520,3.0967226028442383
1546101153.4274857,525,3.119065999984741
1546101154.0266812,526,3.278592586517334
1546101158.1427655,532,2.8878560066223145
1546101159.3707461,534,2.8329291343688965
1546101160.1279888,535,3.127519369125366
1546101161.351505,537,2.973775625228882
1546101162.35422,538,3.174367666244507
1546101164.5551906,541,3.175093173980713
1546101166.0069,543,3.075667381286621
1546101169.1533778,548,3.002695322036743
1546101169.9111907,549,3.1139633655548096
1546101175.6537282,558,3.1603498458862305
1546101177.3803253,560,3.0230863094329834
1546101180.7547011,564,2.971682071685791
1546101181.4733589,565,2.9950196743011475
1546101185.3116071,570,3.1998484134674072
1546101188.2384531,574,3.183378219604492
1546101188.8685572,575,2.9281396865844727
1546101190.879226,578,3.065394878387451
1546101192.1065364,580,3.1326100826263428
1546101193.5190012,582,2.691176414489746
1546101194.2728183,583,3.241589069366455
1546101194.9005728,584,3.1827569007873535
1546101195.722352,585,2.851404905319214
1546101197.0711954,587,3.031656503677368
1546101197.6671977,588,2.9829046726226807
1546101201.154508,593,2.9812653064727783
1546101201.8773699,594,3.1004111766815186
1546101208.955,601,2.968045711517334
1546101210.6348732,603,2.968367576599121
1546101214.9463646,609,2.9167821407318115
1546101216.2674525,611,2.8057456016540527
1546101220.0543003,616,2.9494643211364746
1546101223.4124327,621,3.102055311203003
1546101224.8048759,623,2.890376567840576
1546101232.7319844,635,2.928016424179077
1546101238.0208309,642,2.9575366973876953
1546101238.9129364,643,3.1188607215881348
1546101240.1148279,645,2.9551517963409424
1546101240.7752683,646,3.010502338409424
1546101241.493658,647,3.182812452316284
1546101242.215224,648,3.00057053565979
1546101243.7552834,650,2.8946919441223145
1546101245.8272214,653,2.9694082736968994
1546101248.532073,657,2.817517042160034
1546101249.226961,658,2.976106643676758
1546101251.99501,662,2.946577310562134
1546101253.9816768,665,2.810173273086548
1546101257.7375464,669,2.9967267513275146
1546101259.4538004,672,2.90278697013855
1546101259.7690403,673,2.818861961364746
1546101261.0558474,675,2.633838176727295
1546101261.8091345,676,3.16900372505188
1546101263.1950805,678,2.9613072872161865
1546101264.0191748,679,2.830157995223999
1546101264.7101674,680,3.058941602706909
1546101267.777201,683,2.7893717288970947
1546101268.4398007,684,3.064356565475464
1546101270.8647566,687,2.6924097537994385
1546101272.3194218,689,3.135500907897949
1546101272.8345191,690,2.7021992206573486
1546101277.7562344,697,2.842379331588745
1546101280.371349,700,2.674964427947998
1546101284.3404815,704,2.898672580718994
1546101286.621164,707,2.4896419048309326
1546101288.2500849,709,2.8682174682617188
1546101289.627477,711,2.8493223190307617
1546101292.1830552,715,3.0425310134887695
1546101295.2153053,719,2.8302981853485107
1546101297.28715,722,2.723604202270508
1546101298.2151544,723,2.701348066329956
1546101299.000254,724,2.873638391494751
1546101299.8231869,725,2.6648683547973633
1546101304.0573757,731,2.6045732498168945
1546101308.9957025,737,2.6303274631500244
1546101310.3775022,739,2.8914904594421387
1546101311.1971333,740,2.7651278972625732
1546101313.8021355,744,2.651702642440796
1546101315.7514052,747,2.9980854988098145
1546101316.2600288,748,2.705904483795166
1546101318.6378088,751,2.5516247749328613
1546101319.2979221,752,2.8278937339782715
1546101319.9278722,753,2.655304193496704
1546101321.4419198,755,2.834425449371338
1546101322.7295816,757,2.480421543121338
1546101327.1468632,763,2.4800937175750732
1546101329.214144,766,2.749568462371826
1546101329.8712533,767,2.5809478759765625
1546101331.8909988,770,2.7730822563171387
1546101332.6822562,771,2.523813247680664
1546101333.5064795,772,2.850247621536255
1546101335.1279333,774,3.0302016735076904
1546101335.756938,775,2.7414567470550537
1546101339.6811292,781,2.750582695007324
1546101342.467521,785,2.8547608852386475
1546101343.097103,786,2.854349136352539
1546101344.1812413,788,2.650580406188965
1546101345.4962687,790,2.743781805038452
1546101346.9702702,792,2.7622432708740234
1546101347.6002493,793,2.650665283203125
1546101348.3559086,794,2.6048498153686523
1546101349.1105092,795,2.911627769470215
1546101349.6817086,796,2.6359140872955322
1546101351.800598,799,2.573733329772949
1546101356.3100853,803,2.9999592304229736
1546101358.251681,806,2.690534830093384
1546101359.5755959,808,2.7546160221099854
1546101360.328957,809,2.87654972076416
1546101360.9565542,810,2.953925848007202
1546101364.851264,816,2.688422203063965
1546101365.635853,817,2.525712013244629
1546101366.9648569,819,2.7618277072906494
1546101369.3559284,822,2.7077763080596924
1546101371.8399851,826,2.7564072608947754
1546101374.3408277,829,2.904019594192505
1546101377.222899,832,2.6420552730560303
1546101377.9096875,833,2.595813512802124
1546101379.3204951,835,3.0438969135284424
1546101380.6347601,837,2.4330697059631348
1546101381.7999592,839,2.6340277194976807
1546101385.1996844,844,2.825784683227539
1546101387.8680851,847,2.708435297012329
1546101389.1495955,849,2.6122891902923584
1546101399.616977,864,2.5939524173736572
1546101402.3500686,868,2.477138042449951
1546101403.8294723,870,2.8250811100006104
1546101404.457606,871,2.7370104789733887
1546101407.1882758,875,2.7694997787475586
1546101408.4806724,877,2.658111333847046
1546101411.1246107,881,2.6200907230377197
1546101412.7183664,883,2.4871010780334473
1546101414.0750132,885,2.664888381958008
1546101415.809521,888,2.4607884883880615
1546101417.193768,890,2.514716148376465
1546101417.7392259,891,2.629298448562622
1546101419.0487638,893,2.7675514221191406
1546101421.720982,897,2.7385025024414062
1546101426.0309129,901,2.757631778717041
1546101431.4118195,908,2.80057430267334
1546101432.7996402,909,2.683440685272217
1546101433.7312245,910,2.7170398235321045
1546101434.551896,911,2.3954169750213623
1546101435.7536151,913,2.559612512588501
1546101437.9493704,916,2.5171191692352295
1546101438.610259,917,2.3648312091827393
1546101439.2694955,918,2.7533950805664062
1546101441.1641426,921,2.4384894371032715
1546101441.7914388,922,2.481642246246338
1546101443.173434,923,2.572676658630371
1546101444.063629,924,2.515671730041504
1546101449.4587572,932,2.4092564582824707
1546101450.2083206,933,2.3951854705810547
1546101452.4117277,936,2.5582823753356934
1546101456.9575872,943,2.5183892250061035
1546101459.3473542,946,2.6444356441497803
1546101464.83673,954,2.401017665863037
1546101465.732523,955,2.5717673301696777
1546101467.176543,957,2.4475104808807373
1546101467.9941413,958,2.3699941635131836
1546101468.5935507,959,2.441013813018799
1546101470.5591636,962,2.544029712677002
1546101471.2489543,963,2.5421011447906494
1546101472.59412,965,2.6890766620635986
1546101474.6343436,967,2.291260242462158
1546101477.7012215,972,2.8311712741851807
1546101478.2983541,973,2.4828412532806396
1546101480.880387,977,2.4024698734283447
1546101481.5422065,978,2.315573215484619
1546101482.3656945,979,2.414289951324463
1546101483.2574975,980,2.4275968074798584
1546101485.2394886,983,3.0223498344421387
1546101486.0266235,984,2.4693703651428223
1546101486.6851175,985,2.398599863052368
1546101488.418967,988,2.598752975463867
1546101489.0786023,989,2.44793438911438
1546101494.1613886,997,2.7178566455841064
1546101498.2144568,1001,2.464156150817871
1546101499.571543,1003,2.2790398597717285
1546101501.066249,1005,2.715177059173584
1546101501.822342,1006,2.554445743560791
1546101504.1471016,1009,2.5425708293914795
1546101506.947994,1013,2.3380179405212402
1546101507.7331288,1014,2.5825583934783936
1546101508.4241378,1015,2.410011053085327
1546101510.5403907,1018,2.4106101989746094
1546101515.9410987,1026,2.317492723464966
1546101517.6108778,1028,2.492070198059082
1546101520.2144465,1032,2.6425814628601074
1546101520.810669,1033,2.5424487590789795
1546101522.604103,1036,2.503406047821045
1546101524.1891904,1038,2.260378360748291
1546101525.4164958,1040,2.5753891468048096
1546101528.8982418,1045,2.4937970638275146
1546101533.8365452,1052,2.781242609024048
1546101534.4927518,1053,2.4421494007110596
1546101536.5336576,1056,2.5487115383148193
1546101538.0634124,1058,2.376495122909546
1546101542.4381638,1064,2.480748176574707
1546101543.0360122,1065,2.413282871246338
1546101544.322767,1067,2.87593936920166
1546101545.9566586,1069,2.3892035484313965
1546101548.870725,1073,2.51703143119812
1546101551.7742324,1077,2.5164387226104736
1546101553.735633,1079,2.569711685180664
1546101557.0916238,1084,2.5312399864196777
1546101557.8425813,1085,2.5362491607666016
1546101558.5999427,1086,2.630009889602661
1546101563.2116976,1093,2.4361891746520996
1546101564.1816692,1094,2.438483476638794
1546101569.1593583,1100,2.260138750076294
1546101573.6064012,1104,2.5398406982421875
1546101574.3255007,1105,2.4125447273254395
1546101574.9898806,1106,2.811978816986084
1546101581.6468444,1115,2.531691074371338
1546101583.3598528,1117,2.5271530151367188
1546101585.360252,1120,2.4072647094726562
1546101589.9422748,1126,2.3373398780822754
1546101590.6931264,1127,2.504512071609497
1546101593.4109662,1131,2.2893192768096924
1546101595.5515172,1134,2.5651729106903076
1546101597.5701194,1136,2.253549098968506
1546101607.5994017,1150,2.2919530868530273
1546101609.932337,1153,2.3325650691986084
1546101612.1471496,1156,2.302088499069214
1546101612.8364003,1157,2.2963051795959473
1546101613.588949,1158,2.2275946140289307
1546101615.7162364,1161,2.318418264389038
1546101616.5740383,1162,2.3116636276245117
1546101617.1172075,1163,2.0841426849365234
1546101630.2633357,1181,2.541269063949585
1546101631.6489048,1183,2.2574048042297363
1546101632.3053942,1184,2.2048962116241455
1546101633.8176146,1186,2.2040963172912598
1546101634.413589,1187,2.2061357498168945
1546101638.5031033,1193,2.263331413269043
1546101639.017341,1194,2.3425865173339844
1546101640.3996894,1196,2.184678792953491
1546101641.6564717,1198,2.299743890762329
1546101643.163083,1200,2.3959033489227295
1546101645.9986746,1202,1.9704324007034302
1546101648.0898824,1205,2.219805955886841
1546101649.883234,1207,2.1514413356781006
1546101651.4387443,1209,2.021559000015259
1546101652.817747,1211,2.405977964401245
1546101654.0551417,1213,2.3019542694091797
1546101655.4714887,1215,2.2911107540130615
1546101662.743255,1225,2.2230048179626465
1546101665.51006,1229,2.094698190689087
1546101668.0255055,1233,2.1560561656951904
1546101668.8147116,1234,2.3210060596466064
1546101669.3283367,1235,2.1698429584503174
1546101670.8597631,1237,2.364877700805664
1546101672.93125,1240,1.9907406568527222
1546101674.9699843,1243,2.1982316970825195
1546101676.579213,1245,2.6840615272521973
1546101678.8053882,1248,2.096557855606079
1546101682.5516024,1254,2.2477474212646484
1546101683.8131773,1256,2.3619399070739746
1546101685.0975518,1258,1.9714016914367676
1546101685.757426,1259,2.1809334754943848
1546101688.6818812,1262,2.1914148330688477
1546101689.4027863,1263,2.256582021713257
1546101690.031071,1264,2.164487600326538
1546101692.00965,1267,2.383622169494629
1546101697.8769202,1275,2.509181022644043
1546101701.3537362,1280,2.3370633125305176
1546101702.5492167,1282,2.0873687267303467
1546101706.8292959,1288,2.1881606578826904
1546101709.4654691,1292,2.2042150497436523
1546101710.393351,1293,2.3682587146759033
1546101711.0237525,1294,2.453704833984375
1546101711.6223664,1295,2.2409164905548096
1546101717.753011,1301,2.167942523956299
1546101720.0961292,1304,2.408024549484253
1546101724.2653167,1311,2.4205877780914307
1546101726.2080894,1313,2.540466070175171
1546101728.6069603,1316,2.1414411067962646
1546101729.206439,1317,2.231060743331909
1546101731.4791162,1320,2.2836098670959473
1546101735.6617172,1326,2.1548609733581543
1546101737.0365622,1328,2.4779775142669678
1546101739.9608862,1331,2.168992519378662
1546101741.9436932,1334,2.4309821128845215
1546101742.5419655,1335,2.369540214538574
1546101743.2770658,1336,2.4636330604553223
1546101743.935931,1337,2.2320406436920166
1546101744.5975926,1338,2.880183696746826
1546101748.869267,1344,2.1922988891601562
1546101753.3090715,1350,2.2806615829467773
1546101756.7317972,1356,2.6246345043182373
1546101761.1414933,1362,2.1125290393829346
1546101765.356142,1367,2.003584623336792
1546101768.4706569,1371,1.957409381866455
1546101773.7328396,1378,2.0258560180664062
1546101775.208374,1380,2.0636520385742188
1546101777.5123785,1383,2.1307098865509033
1546101778.8646138,1385,2.0271096229553223
1546101779.379107,1386,2.4272077083587646
1546101781.7528534,1389,1.948364496231079
1546101782.4753635,1390,2.1315970420837402
1546101783.762669,1392,2.164620876312256
1546101784.7729573,1393,2.0265562534332275
1546101787.176675,1396,2.1227550506591797
1546101800.5734453,1413,2.1256442070007324
1546101801.1411633,1414,2.5153675079345703
1546101801.8929305,1415,2.161590814590454
1546101805.5608582,1420,2.0085604190826416
1546101807.3255522,1423,1.8889342546463013
1546101810.6283126,1427,1.999451756477356
1546101811.317801,1428,2.1488797664642334
1546101811.8816557,1429,2.19720721244812
1546101814.6116204,1433,2.0287978649139404
1546101815.2382753,1434,2.083998203277588
1546101815.8658507,1435,2.1569981575012207
1546101817.3753622,1437,2.0518624782562256
1546101818.7896729,1439,2.2722268104553223
1546101820.3780897,1441,2.0027995109558105
1546101821.6364517,1443,2.5011062622070312
1546101827.787794,1451,2.1428627967834473
1546101830.9346013,1456,2.086240291595459
1546101831.7233486,1457,1.9350335597991943
1546101838.132347,1466,2.3756155967712402
1546101838.6484032,1467,2.0578854084014893
1546101846.6584918,1478,2.1009936332702637
1546101853.0980854,1486,2.0740861892700195
1546101853.6948388,1487,2.1084468364715576
1546101855.7045443,1490,2.47479510307312
1546101857.5972188,1492,2.174341917037964
1546101858.2268884,1493,1.965476632118225
1546101865.7757301,1501,2.216480255126953
1546101866.4652176,1502,2.1372928619384766
1546101867.1492188,1503,2.261216878890991
1546101867.6910136,1504,2.0428466796875
1546101869.4859195,1507,1.8722038269042969
1546101870.6841466,1509,2.3624844551086426
1546101871.503075,1510,2.0980992317199707
1546101872.1612177,1511,2.210493564605713
1546101877.322879,1519,2.075269937515259
1546101880.872872,1524,1.8965381383895874
1546101881.409866,1525,2.158836841583252
1546101883.312746,1528,1.9240390062332153
1546101887.5070088,1535,2.0405778884887695
1546101888.8880358,1537,2.1136062145233154
1546101895.9432843,1547,1.9777326583862305
1546101898.9701376,1552,2.011396884918213
1546101899.628146,1553,2.2848000526428223
1546101900.8514109,1555,2.009387969970703
1546101901.4478312,1556,2.3906431198120117
1546101905.4641805,1562,2.184255361557007
1546101910.2804856,1569,1.9974265098571777
1546101910.8204188,1570,2.246882915496826
1546101918.2010796,1579,2.328307628631592
1546101920.3711941,1583,2.0919010639190674
1546101921.601911,1585,1.9657256603240967
1546101924.177342,1589,1.823129415512085
1546101931.7328002,1598,1.8416690826416016
1546101933.1459057,1600,2.1998283863067627
1546101936.43712,1603,1.8412973880767822
1546101937.7229412,1605,1.9197633266448975
1546101938.3476443,1606,1.9335891008377075
1546101941.7288384,1611,1.621472954750061
1546101943.7426193,1614,1.8779329061508179
1546101946.8564117,1619,1.9930840730667114
1546101947.9666095,1621,2.002420425415039
1546101952.5354915,1627,1.7746771574020386
1546101953.2229974,1628,1.9483420848846436
1546101954.2311785,1629,2.0637547969818115
1546101956.6923847,1633,1.7780866622924805
1546101959.9922078,1638,1.7631877660751343
1546101961.7676265,1641,1.8686151504516602
1546101963.3344128,1643,1.69166898727417
1546101965.3393323,1646,1.9550837278366089
1546101967.138773,1649,1.8591020107269287
1546101969.6583903,1653,1.7685624361038208
1546101974.5190318,1660,1.7780839204788208
1546101975.2662146,1661,2.0904359817504883
1546101975.806244,1662,1.7076812982559204
1546101980.3582513,1669,1.7919374704360962
1546101981.6766136,1671,1.9993952512741089
1546101982.9623258,1673,2.0118672847747803
1546101985.3047307,1676,1.8978677988052368
1546101986.128172,1677,2.0878403186798096
1546101990.196098,1683,1.7785700559616089
1546101990.8261096,1684,1.8603891134262085
1546101997.0229518,1692,1.7140655517578125
1546101998.9414864,1695,1.6980563402175903
1546101999.6010594,1696,1.8931711912155151
1546102000.1711197,1697,2.0579638481140137
1546102001.0969763,1698,1.8496512174606323
1546102002.5548763,1700,2.0826807022094727
1546102006.2683618,1703,2.045837640762329
1546102011.4361265,1710,2.179116725921631
1546102012.156111,1711,1.970139503479004
1546102015.858774,1716,1.8386256694793701
1546102017.8196068,1718,1.715620756149292
1546102018.604311,1719,1.8146846294403076
1546102019.2293305,1720,1.8457379341125488
1546102026.101192,1729,1.9500564336776733
1546102028.5873835,1733,2.0799405574798584
1546102030.0976653,1735,1.8610769510269165
1546102030.7600589,1736,1.9790886640548706
1546102032.1367218,1738,1.740744709968567
1546102036.0204446,1743,1.7827237844467163
1546102036.7130265,1744,1.9743661880493164
1546102038.9843132,1746,1.8371477127075195
1546102039.673487,1747,1.8379809856414795
1546102040.2732766,1748,1.8115458488464355
1546102042.104248,1751,1.9533045291900635
1546102043.6110055,1753,2.0185391902923584
1546102044.7204497,1755,1.9195817708969116
1546102051.1792035,1764,1.7975122928619385
1546102052.9843333,1767,1.828683853149414
1546102059.2215345,1776,1.8523261547088623
1546102063.2250803,1782,2.160953998565674
1546102063.8214595,1783,1.974279761314392
1546102067.9370065,1789,1.9716593027114868
1546102068.628956,1790,1.917027473449707
1546102069.226681,1791,1.8867732286453247
1546102070.6346555,1793,1.868734359741211
1546102074.9715893,1799,1.7547043561935425
1546102080.2684054,1805,2.101379632949829
1546102081.2797577,1806,1.6480965614318848
1546102087.5929463,1814,1.7575833797454834
1546102087.9991179,1815,2.1269941329956055
1546102090.794074,1818,1.7088688611984253
1546102092.6462812,1821,1.533984899520874
1546102095.6290512,1825,1.6278430223464966
1546102097.0465634,1827,1.409424901008606
1546102099.9326718,1831,1.6953610181808472
1546102104.750526,1837,1.7474526166915894
1546102107.6686807,1841,1.6406828165054321
1546102108.2397635,1842,1.653635025024414
1546102110.7531166,1845,1.653773546218872
1546102114.0764828,1850,1.7483470439910889
1546102116.8413408,1854,1.838832139968872
1546102118.4493494,1856,1.673891544342041
1546102119.8644133,1858,1.6599682569503784
1546102121.3058,1860,1.5472124814987183
1546102126.1296868,1867,2.107726812362671
1546102127.4486754,1869,1.787139654159546
1546102128.2327664,1870,1.6584073305130005
1546102132.379174,1876,1.67491614818573
1546102133.0396042,1877,1.4039067029953003
1546102134.0418544,1878,1.556176781654358
1546102135.7922227,1880,1.623426079750061
1546102136.9606633,1882,1.7782634496688843
1546102145.504201,1894,1.5219837427139282
1546102152.8328235,1903,1.764404535293579
1546102155.266884,1907,1.7741656303405762
1546102159.0204732,1912,1.8182697296142578
1546102159.8454967,1913,1.8795851469039917
1546102163.4362516,1918,2.020538091659546
1546102164.1272786,1919,1.8290486335754395
1546102165.0560303,1920,1.8497575521469116
1546102167.7785065,1924,1.7830090522766113
1546102168.4684346,1925,1.709614872932434
1546102172.791557,1931,1.818673849105835
1546102175.3698094,1935,1.6869356632232666
1546102175.9386842,1936,1.5176773071289062
1546102176.8683972,1937,1.6232491731643677
1546102178.069864,1939,1.680035948753357
1546102178.6697943,1940,1.692275047302246
1546102182.4990752,1945,1.5857067108154297
1546102184.7843263,1948,1.9555528163909912
1546102186.163318,1950,1.7281101942062378
1546102188.2930074,1953,1.8585994243621826
1546102190.5481584,1956,1.8892879486083984
1546102192.430032,1959,1.6552402973175049
1546102194.0653172,1961,1.609931468963623
1546102198.8763351,1968,1.8401422500610352
1546102200.1355252,1970,1.8400644063949585
1546102201.3051243,1972,1.693825125694275
1546102207.3201241,1981,1.8954747915267944
1546102207.9804797,1982,1.8535237312316895
1546102208.6383567,1983,1.7927355766296387
1546102209.8904436,1984,1.7665940523147583
1546102220.3759847,1998,1.7411607503890991
1546102224.5301652,2002,1.8020259141921997
1546102227.2380342,2006,1.959087610244751
1546102227.7727308,2007,1.5886329412460327
1546102229.6965573,2010,1.8319259881973267
1546102230.384958,2011,1.767802119255066
1546102232.3035908,2014,1.5896334648132324
1546102233.8421977,2016,2.0027496814727783
1546102235.260733,2018,1.6553106307983398
1546102238.671442,2023,1.7331814765930176
1546102240.6827955,2026,1.7500650882720947
1546102242.1436455,2028,1.6855480670928955
1546102242.8657646,2029,1.9362823963165283
1546102244.2800407,2031,1.7661668062210083
1546102246.6938436,2034,1.8509050607681274
1546102249.0658486,2037,2.1360762119293213
1546102250.26201,2039,1.65869140625
1546102252.2412379,2042,1.7457966804504395
1546102254.9520304,2045,1.5881224870681763
1546102256.154614,2046,1.4662054777145386
1546102257.978186,2049,1.5402085781097412
1546102260.088467,2052,1.3959345817565918
1546102266.6857386,2061,1.4098329544067383
1546102268.033272,2063,1.378396987915039
1546102271.3115454,2068,1.654242992401123
1546102274.7130442,2073,1.4848047494888306
1546102275.4337614,2074,1.4418919086456299
1546102276.0317276,2075,1.5813148021697998
1546102277.2174675,2077,1.3422178030014038
1546102277.9376068,2078,1.619435429573059
1546102279.0774047,2080,1.5235377550125122
1546102280.3654716,2082,1.5067837238311768
1546102282.6650686,2085,1.4706721305847168
1546102283.3251882,2086,1.452887773513794
1546102285.759983,2090,1.4191066026687622
1546102289.4947956,2095,1.4047653675079346
1546102291.3750336,2097,1.5229021310806274
1546102296.7406244,2103,1.6049957275390625
1546102297.3664672,2104,1.5797041654586792
1546102298.0558405,2105,1.507465124130249
1546102298.775413,2106,1.4881011247634888
1546102299.2879012,2107,1.3680859804153442
1546102301.0209126,2110,1.440324068069458
1546102302.4330192,2112,1.4319391250610352
1546102305.0630808,2116,1.5206726789474487
1546102307.399396,2119,1.5800355672836304
1546102308.752763,2121,1.4316174983978271
1546102310.104532,2123,1.6102006435394287
1546102310.7936728,2124,1.6415972709655762
1546102312.1761749,2125,1.6769310235977173
1546102315.0833747,2129,1.4945249557495117
1546102317.7529001,2133,1.524307131767273
1546102318.5027993,2134,1.5584946870803833
1546102318.9886067,2135,1.5750116109848022
1546102321.759931,2139,1.472507357597351
1546102322.4817162,2140,2.080582618713379
1546102323.8947635,2142,1.826075792312622
1546102324.5501156,2143,1.5284470319747925
1546102326.109719,2145,1.3692116737365723
1546102326.9296105,2146,1.4608360528945923
1546102327.8196478,2147,1.4903264045715332
1546102329.223775,2149,1.604716181755066
1546102330.1161458,2150,1.9307219982147217
1546102331.44088,2152,1.542481541633606
1546102333.7900476,2155,1.37981116771698
1546102334.8683946,2157,1.6967988014221191
1546102335.5290813,2158,1.5926414728164673
1546102340.2900026,2164,1.6415432691574097
1546102340.9164908,2165,1.3495771884918213
1546102341.46217,2166,1.3637521266937256
1546102344.2074597,2170,1.4506638050079346
1546102345.534952,2172,1.8561967611312866
1546102346.6492667,2174,1.5420713424682617
1546102349.1262672,2178,1.619632601737976
1546102356.4174569,2188,1.6884615421295166
1546102358.1695175,2190,1.653351068496704
1546102359.4566796,2192,1.6086312532424927
1546102360.085018,2193,1.5610212087631226
1546102362.9393241,2197,1.4515371322631836
1546102364.7772813,2199,1.3308355808258057
1546102365.4364362,2200,1.7525638341903687
1546102367.541062,2201,1.4114779233932495
1546102369.7526612,2204,1.4467992782592773
1546102373.131117,2208,1.6842454671859741
1546102373.8508708,2209,1.6111193895339966
1546102375.950154,2212,1.5229706764221191
1546102377.9475665,2215,1.7636382579803467
1546102385.3716238,2225,1.6041032075881958
1546102386.2620003,2226,1.8404440879821777
1546102388.0571363,2229,1.5798205137252808
1546102388.9589353,2230,1.537466287612915
